song_id,title,artist,language,Hybrid RecSys,collaborative Filtering,context,instrumentation,mood_tags,status,lyrics,emotion_label,genre,release_year,duration_sec,tempo,key,energy,valence,mfcc_mean,audio_path,lyrics_path
721,Shayad,Pritam,English,Yes,Yes,,,"romantic, dreamy, calm",active,,,bollywood,2020,247,78,C major,0.3,0.6,0.437,audio/1smFN2CLqGROu0J0UyvDfL.mp3,lyrics/1smFN2CLqGROu0J0UyvDfL.txt
722,Safar,Lowfly,English,Yes,Yes,,,"hopeful, uplifting, gentle",active,,,lo-fi,2024,122,88,G major,0.5,0.8,0.651,audio/5PMYjHm5tELkcji1yNVads.mp3,lyrics/5PMYjHm5tELkcji1yNVads.txt
723,Baadal,Lowfly,English,Yes,Yes,,,"calm, reflective, soft",active,,,lo-fi,2024,171,75,F major,0.3,0.6,0.289,audio/1epVDwEiCjlH9iQXQ9KA3e.mp3,lyrics/1epVDwEiCjlH9iQXQ9KA3e.txt
724,Soch Na Sake,Amaal Mallik,English,Yes,Yes,,,"romantic, emotional, calm",active,,,bollywood,2015,281,76,Bb major,0.3,0.6,0.572,audio/6mTvwBzWTGDOVeCNQEqtOE.mp3,lyrics/6mTvwBzWTGDOVeCNQEqtOE.txt
725,Khwahishein,Lowfly,English,Yes,Yes,,,"longing, emotional, soft",active,,,lo-fi,2024,165,78,D minor,0.3,0.5,0.328,audio/5MJCHGjcJspyrc890uZdjM.mp3,lyrics/5MJCHGjcJspyrc890uZdjM.txt
726,Sapno Ki Patang,Lowfly,English,Yes,Yes,,,"dreamy, uplifting, gentle",active,,,lo-fi,2024,196,85,C major,0.4,0.7,0.718,audio/0aaj3FkRFU34HByhDdPCZR.mp3,lyrics/0aaj3FkRFU34HByhDdPCZR.txt
727,Hua Hain Aaj Pehli Baar,Amaal Mallik,English,Yes,Yes,,,"romantic, uplifting, soft",active,,,bollywood,2016,309,90,G major,0.5,0.8,0.459,audio/2ygHwkk6BE4o1YKF2jhrFX.mp3,lyrics/2ygHwkk6BE4o1YKF2jhrFX.txt
728,Sannata,Lowfly,English,Yes,Yes,,,"calm, introspective, soft",active,,,lo-fi,2024,170,72,A minor,0.2,0.4,0.634,audio/77HIoO6BUUSfeCL9h39dpP.mp3,lyrics/77HIoO6BUUSfeCL9h39dpP.txt
729,Jab Tak,Armaan Malik,English,Yes,Yes,,,"romantic, hopeful, gentle",active,,,hindi pop,2016,174,82,D major,0.4,0.7,0.387,audio/35RWttZt8zGGzT0mWtlXpn.mp3,lyrics/35RWttZt8zGGzT0mWtlXpn.txt
730,Aangan Ki Sair,Lowfly,English,Yes,Yes,,,"peaceful, nostalgic, gentle",active,,,lo-fi,2024,160,78,F major,0.3,0.6,0.561,audio/0rTevdug7IbM5zWtXVJRcP.mp3,lyrics/0rTevdug7IbM5zWtXVJRcP.txt
731,Phir Kabhi,Arijit Singh,English,Yes,Yes,,,"nostalgic, emotional, calm",active,,,hindi pop,2016,287,78,F# major,0.3,0.6,0.541,audio/4jk4CaqBMBbMZhf3PuR1ai.mp3,lyrics/4jk4CaqBMBbMZhf3PuR1ai.txt
732,Aas Paas,Lowfly,English,Yes,Yes,,,"romantic, soothing, gentle",active,,,lo-fi,2024,121,80,D major,0.4,0.7,0.384,audio/2KO3UwCXZPx2gxhAGEOuZV.mp3,lyrics/2KO3UwCXZPx2gxhAGEOuZV.txt
733,Sanam Re,Mithoon,English,Yes,Yes,,,"romantic, longing, mellow",active,,,bollywood,2016,308,76,C minor,0.3,0.5,0.621,audio/0CVfovmUv7BnemOyTtOcbL.mp3,lyrics/0CVfovmUv7BnemOyTtOcbL.txt
734,Tu Jaane Na - Lofi Flip,Lowfly,English,Yes,Yes,,,"dreamy, calm, emotional",active,,,lo-fi,2025,228,75,G major,0.3,0.6,0.493,audio/05wk5Xpv8PCcRNmnn6JSjk.mp3,lyrics/05wk5Xpv8PCcRNmnn6JSjk.txt
735,Aankhon Ki Kahani,Lowfly,English,Yes,Yes,,,"romantic, soft, reflective",active,,,lo-fi,2024,156,80,Bb major,0.4,0.7,0.278,audio/51mpZYreHRacOM1h4YSaOf.mp3,lyrics/51mpZYreHRacOM1h4YSaOf.txt
736,Parchaai,Lowfly,English,Yes,Yes,,,"calm, introspective, soft",active,,,lo-fi,2024,156,72,E minor,0.2,0.5,0.357,audio/5WTmMJy0l3So8QyRU8E7Yr.mp3,lyrics/5WTmMJy0l3So8QyRU8E7Yr.txt
737,Umeedon Wali Dhoop,Lowfly,English,Yes,Yes,,,"uplifting, hopeful, gentle",active,,,lo-fi,2024,221,88,C major,0.5,0.8,0.669,audio/72aamBzRIwAOcBzuLEWnqy.mp3,lyrics/72aamBzRIwAOcBzuLEWnqy.txt
738,Khamoshiyan,Jeet Gannguli,English,Yes,Yes,,,"emotional, longing, calm",active,,,bangla pop,2014,335,76,A minor,0.3,0.4,0.427,audio/6zCQF5tu7HVwU9shhKqiuF.mp3,lyrics/6zCQF5tu7HVwU9shhKqiuF.txt
739,Moonlit Sands,Lowfly,English,Yes,Yes,,,"peaceful, ambient, dreamy",active,,,lo-fi,2024,134,70,F major,0.2,0.6,0.713,audio/0EsGtffaj0KQ8fZWrGDFPg.mp3,lyrics/0EsGtffaj0KQ8fZWrGDFPg.txt
740,Main Rang Sharbaton Ka,Atif Aslam,English,Yes,Yes,,,"romantic, soothing, gentle",active,,,bollywood,2013,263,82,D major,0.4,0.7,0.314,audio/1yYM7dY6wSJFp5qmxPRLu1.mp3,lyrics/1yYM7dY6wSJFp5qmxPRLu1.txt
741,Serene Echoes,Lowfly,English,Yes,Yes,,,"calm, ambient, peaceful",active,,,lo-fi,2024,116,68,C major,0.2,0.7,0.591,audio/6upPJI013P4QhHMOQuILEw.mp3,lyrics/6upPJI013P4QhHMOQuILEw.txt
742,Pyar,Abdu Rozik,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,Unknown,2023,197,90,G major,0.5,0.8,0.445,audio/1Zzk9FJ7a1ckH9YzrpFMV8.mp3,lyrics/1Zzk9FJ7a1ckH9YzrpFMV8.txt
743,Lamha Lamha Zindagi,Lowfly,English,Yes,Yes,,,"nostalgic, emotional, soft",active,,,lo-fi,2024,130,76,Bb major,0.3,0.6,0.527,audio/4tYyWFHE1yXcUgL4Fh4FT4.mp3,lyrics/4tYyWFHE1yXcUgL4Fh4FT4.txt
744,Dil Ki Baaton,Lowfly,English,Yes,Yes,,,"romantic, calm, reflective",active,,,lo-fi,2024,140,80,E major,0.4,0.7,0.381,audio/29FKMcQFftFE3kJzeUVN5q.mp3,lyrics/29FKMcQFftFE3kJzeUVN5q.txt
745,Bol Do Na Zara,Armaan Malik,English,Yes,Yes,,,"emotional, longing, soft",active,,,hindi pop,2016,292,78,C# minor,0.3,0.5,0.652,audio/6eO9LvEiMqh1CAsa6y3wXP.mp3,lyrics/6eO9LvEiMqh1CAsa6y3wXP.txt
746,Rangisari,Lowfly,English,Yes,Yes,,,"festive, uplifting, energetic",active,,,lo-fi,2024,127,100,D major,0.6,0.8,0.578,audio/4keMoIzl8R3CFihaLhomtD.mp3,lyrics/4keMoIzl8R3CFihaLhomtD.txt
747,Calm Study Beats,Lowfly,English,Yes,Yes,,,"calm, instrumental, relaxing",active,,,lo-fi,2024,174,65,F major,0.2,0.7,0.742,audio/74c8dhQ7Blq4v8EaHRDZHM.mp3,lyrics/74c8dhQ7Blq4v8EaHRDZHM.txt
748,Prem Ki Dastaan,Lowfly,English,Yes,Yes,,,"romantic, dreamy, soft",active,,,lo-fi,2024,168,80,G major,0.4,0.7,0.391,audio/0MDMrkCwqgAibBuABvSEdg.mp3,lyrics/0MDMrkCwqgAibBuABvSEdg.txt
749,Hawaon Mein Baatein,Lowfly,English,Yes,Yes,,,"peaceful, ambient, gentle",active,,,lo-fi,2024,238,75,C major,0.3,0.6,0.529,audio/2tVBwvrsfPzShDTuFdDzhJ.mp3,lyrics/2tVBwvrsfPzShDTuFdDzhJ.txt
750,Shanti Ki Taal,Lowfly,English,Yes,Yes,,,"calm, meditative, peaceful",active,,,lo-fi,2024,161,60,D minor,0.1,0.8,0.684,audio/3mtnkPOi1y7VjLBbUI2w8f.mp3,lyrics/3mtnkPOi1y7VjLBbUI2w8f.txt
751,Besharam Rang,Vishal-Shekhar,English,Yes,Yes,,,"energetic, playful, upbeat",active,,,bollywood,2022,258,110,D major,0.8,0.8,0.614,audio/49mPah10lutnHaU0NLf97t.mp3,lyrics/49mPah10lutnHaU0NLf97t.txt
752,Let It Be,Lowfly,English,Yes,Yes,,,"calm, uplifting, hopeful",active,,,lo-fi,2023,144,72,C major,0.3,0.8,0.489,audio/6LUPbw5PZoo7m4cg0vl2AU.mp3,lyrics/6LUPbw5PZoo7m4cg0vl2AU.txt
753,Channa Meraya,Lowfly,English,Yes,Yes,,,"emotional, longing, calm",active,,,lo-fi,2024,120,80,A major,0.4,0.5,0.537,audio/1Do8MWkgZJ25Eh4Rc7NQL3.mp3,lyrics/1Do8MWkgZJ25Eh4Rc7NQL3.txt
754,Cosmic Serenade,Lowfly,English,Yes,Yes,,,"dreamy, ambient, soothing",active,,,lo-fi,2024,156,68,F major,0.2,0.7,0.723,audio/75qP28qP5gJvdJrAb4OZkr.mp3,lyrics/75qP28qP5gJvdJrAb4OZkr.txt
755,Tum Mile,Pritam,English,Yes,Yes,,,"romantic, soothing, calm",active,,,bollywood,2009,343,78,E major,0.4,0.7,0.362,audio/1EjxJHY9A6LMOlvyZdwDly.mp3,lyrics/1EjxJHY9A6LMOlvyZdwDly.txt
756,Summer Chill Vibes,Lowfly,English,Yes,Yes,,,"chill, uplifting, relaxed",active,,,lo-fi,2024,152,90,G major,0.5,0.8,0.581,audio/2QwQCVpBpGZ88wi81jjGul.mp3,lyrics/2QwQCVpBpGZ88wi81jjGul.txt
757,Hazy Melodies,Lowfly,English,Yes,Yes,,,"dreamy, calm, ambient",active,,,lo-fi,2024,124,70,Bb major,0.2,0.6,0.498,audio/71z3Qp6CuUCOa60aKRLLXL.mp3,lyrics/71z3Qp6CuUCOa60aKRLLXL.txt
758,Ethereal Melodies,Lowfly,English,Yes,Yes,,,"ethereal, soothing, gentle",active,,,lo-fi,2024,118,68,C major,0.2,0.7,0.771,audio/51hOLQhk0fT0oUME6DXf57.mp3,lyrics/51hOLQhk0fT0oUME6DXf57.txt
759,Rishton Ka Manzar,Lowfly,English,Yes,Yes,,,"emotional, nostalgic, soft",active,,,lo-fi,2024,132,76,D major,0.3,0.6,0.419,audio/73gxcF7qRhOs8HcB2mQXdY.mp3,lyrics/73gxcF7qRhOs8HcB2mQXdY.txt
760,Kabhi Jo Baadal Barse,Arijit Singh,English,Yes,Yes,,,"romantic, longing, calm",active,,,hindi pop,2013,254,78,F# minor,0.3,0.6,0.552,audio/3MVPReTwLNOBFb6KjiIRNM.mp3,lyrics/3MVPReTwLNOBFb6KjiIRNM.txt
761,Kisse Kahaniyan,Lowfly,English,Yes,Yes,,,"reflective, mellow, gentle",active,,,lo-fi,2024,125,74,G major,0.3,0.6,0.487,audio/4qlAdTiUZywDKRw6SLJVx4.mp3,lyrics/4qlAdTiUZywDKRw6SLJVx4.txt
762,Vaaste,Dhvani Bhanushali,English,Yes,Yes,,,"uplifting, hopeful, energetic",active,,,bollywood,2019,196,100,C major,0.7,0.8,0.629,audio/0mJTAdmY8olbGQjopDYff3.mp3,lyrics/0mJTAdmY8olbGQjopDYff3.txt
763,Rang Birange Sapne,Lowfly,English,Yes,Yes,,,"dreamy, playful, uplifting",active,,,lo-fi,2024,114,92,D major,0.6,0.8,0.431,audio/4GKRpTTEB7AXhkJGzPBlUr.mp3,lyrics/4GKRpTTEB7AXhkJGzPBlUr.txt
764,Baarish Ban Jaana,Payal Dev,English,Yes,Yes,,,"romantic, soothing, calm",active,,,bhajan,2021,200,80,G major,0.4,0.7,0.512,audio/3sFlG5sYt712TtjvWM8Ocb.mp3,lyrics/3sFlG5sYt712TtjvWM8Ocb.txt
765,Raat Ka Sannata,Lowfly,English,Yes,Yes,,,"calm, introspective, soft",active,,,lo-fi,2024,122,68,E minor,0.2,0.5,0.684,audio/2Bqgrtdt3pMTzUHEiUqGz0.mp3,lyrics/2Bqgrtdt3pMTzUHEiUqGz0.txt
766,Pehli Baarish Mein,Jubin Nautiyal,English,Yes,Yes,,,"nostalgic, romantic, gentle",active,,,bhajan,2023,240,78,Bb major,0.4,0.7,0.398,audio/489mWPcm87XgOEuXPsfYYq.mp3,lyrics/489mWPcm87XgOEuXPsfYYq.txt
767,Dil Diyan Gallan - Lofi Flip,Lowfly,English,Yes,Yes,,,"romantic, soothing, calm",active,,,lo-fi,2025,159,82,F# major,0.4,0.7,0.543,audio/55ZW7lx3MgGZp4JqQyMx5Y.mp3,lyrics/55ZW7lx3MgGZp4JqQyMx5Y.txt
768,Aa Mil,Zaeden,English,Yes,Yes,,,"hopeful, uplifting, gentle",active,,,indian indie,2023,147,88,D major,0.5,0.8,0.371,audio/67LdLmIj2GVrGf4ZUuLaE1.mp3,lyrics/67LdLmIj2GVrGf4ZUuLaE1.txt
769,Khwab,Lowfly,English,Yes,Yes,,,"dreamy, calm, reflective",active,,,lo-fi,2024,182,75,C major,0.3,0.6,0.612,audio/5qczvRIVhHxJX3n6BjJj41.mp3,lyrics/5qczvRIVhHxJX3n6BjJj41.txt
770,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",Arijit Singh,English,Yes,Yes,,,"emotional, longing, soft",active,,,hindi pop,2019,262,80,A minor,0.3,0.4,0.478,audio/43YkTTlOD203o9E5ZxhUjF.mp3,lyrics/43YkTTlOD203o9E5ZxhUjF.txt
771,Muskurahat Ke Pal,Lowfly,English,Yes,Yes,,,"uplifting, calm, gentle",active,,,lo-fi,2024,109,80,F major,0.4,0.8,0.523,audio/5JGhcCVHRZxAvcWCIkMRbC.mp3,lyrics/5JGhcCVHRZxAvcWCIkMRbC.txt
772,Mera Pyar Tera Pyar,Jeet Gannguli,English,Yes,Yes,,,"romantic, soothing, mellow",active,,,bangla pop,2018,275,78,D major,0.4,0.7,0.431,audio/22DrqPUQfcOkv6QmjvHFcB.mp3,lyrics/22DrqPUQfcOkv6QmjvHFcB.txt
773,Gehra Samundar,Lowfly,English,Yes,Yes,,,"introspective, calm, soft",active,,,lo-fi,2024,135,72,C minor,0.3,0.5,0.617,audio/3U9pJTbLa6sDmLpsDX3ppb.mp3,lyrics/3U9pJTbLa6sDmLpsDX3ppb.txt
774,Running Late,Mizlo,English,Yes,Yes,,,"energetic, modern, upbeat",active,,,lo-fi beats,2023,147,100,G major,0.7,0.7,0.354,audio/4zfeCdGNMdqw2UQYAHEJRG.mp3,lyrics/4zfeCdGNMdqw2UQYAHEJRG.txt
775,Hriday Ki Kavitayein,Lowfly,English,Yes,Yes,,,"poetic, calm, reflective",active,,,lo-fi,2024,112,75,Bb major,0.3,0.6,0.689,audio/5iNxv0Ha2YeZwguJQM8uI0.mp3,lyrics/5iNxv0Ha2YeZwguJQM8uI0.txt
776,Dilawara,The PropheC,English,Yes,Yes,,,"romantic, uplifting, soft",active,,,bhangra,2023,222,82,E major,0.5,0.8,0.478,audio/22ImzDk2S0dz9MbsOuHjdy.mp3,lyrics/22ImzDk2S0dz9MbsOuHjdy.txt
777,Khamosh Baatein,Lowfly,English,Yes,Yes,,,"calm, emotional, soft",active,,,lo-fi,2024,108,76,F# minor,0.3,0.5,0.542,audio/2tZBLk1NTcRNuSUk7r13B0.mp3,lyrics/2tZBLk1NTcRNuSUk7r13B0.txt
778,Saajna,Falak Shabbir,English,Yes,Yes,,,"romantic, soothing, gentle",active,,,bollywood,2013,281,80,C major,0.4,0.7,0.391,audio/7KzGAwJRYS9KLMuVnStqYN.mp3,lyrics/7KzGAwJRYS9KLMuVnStqYN.txt
779,Rainy Day Vibes,Lowfly,English,Yes,Yes,,,"calm, ambient, reflective",active,,,lo-fi,2024,197,70,D minor,0.2,0.6,0.613,audio/1I3HhQ9cZGSJ02ei8dMwbL.mp3,lyrics/1I3HhQ9cZGSJ02ei8dMwbL.txt
780,Tujhe Kitna Chahne Lage,Arijit Singh,English,Yes,Yes,,,"emotional, longing, mellow",active,,,hindi pop,2019,284,78,Bb major,0.3,0.5,0.497,audio/5QtEFRYavs5S3GHtFEq7A4.mp3,lyrics/5QtEFRYavs5S3GHtFEq7A4.txt
781,Aasman Se Aage,Lowfly,English,Yes,Yes,,,"uplifting, dreamy, gentle",active,,,lo-fi,2024,122,88,G major,0.5,0.8,0.724,audio/0O6tluuwt5tvrN4vWz2BBo.mp3,lyrics/0O6tluuwt5tvrN4vWz2BBo.txt
782,Study Lofi Ambiance,Lowfly,English,Yes,Yes,,,"calm, instrumental, relaxing",active,,,lo-fi,2024,168,65,C major,0.2,0.7,0.581,audio/1DDC9ph0wFlrdJF1DLG8q8.mp3,lyrics/1DDC9ph0wFlrdJF1DLG8q8.txt
783,Kya Tujhe Ab Ye Dil Bataye,Falak Shabbir,English,Yes,Yes,,,"romantic, emotional, soft",active,,,bollywood,2016,336,80,E minor,0.4,0.6,0.347,audio/2bzgUZjCj2opToH4ilP7W0.mp3,lyrics/2bzgUZjCj2opToH4ilP7W0.txt
784,Khamoshi,Lowfly,English,Yes,Yes,,,"calm, introspective, soft",active,,,lo-fi,2024,164,72,A minor,0.2,0.5,0.478,audio/3Y0AG9fAVcmNB4X8ozLYof.mp3,lyrics/3Y0AG9fAVcmNB4X8ozLYof.txt
785,Hai Apna Dil To Aawara,Sanam,English,Yes,Yes,,,"playful, nostalgic, light",active,,,hindi pop,2020,200,90,F major,0.5,0.8,0.685,audio/67t3mrPqZT4NSy8FP4EDJA.mp3,lyrics/67t3mrPqZT4NSy8FP4EDJA.txt
786,Sajde - Lofi Flip,Lowfly,English,Yes,Yes,,,"romantic, dreamy, calm",active,,,lo-fi,2025,175,78,D major,0.3,0.6,0.413,audio/6Z18dNYGzyzpyMVgDQ3sfK.mp3,lyrics/6Z18dNYGzyzpyMVgDQ3sfK.txt
787,Alvida,Pritam,English,Yes,Yes,,,"emotional, longing, soft",active,,,bollywood,2007,338,76,G minor,0.3,0.4,0.591,audio/7EjatvVN2Y2GjpvKSyWJR4.mp3,lyrics/7EjatvVN2Y2GjpvKSyWJR4.txt
788,Study Focus Lofi,Lowfly,English,Yes,Yes,,,"calm, instrumental, focused",active,,,lo-fi,2024,143,65,Bb major,0.2,0.7,0.532,audio/2KE6t9ecBthclfLsroI7r1.mp3,lyrics/2KE6t9ecBthclfLsroI7r1.txt
789,Kehna Galat Galat x Halka Halka Suroor - Medley,Madhur Sharma,English,Yes,Yes,,,"playful, festive, energetic",active,,,qawwali,2022,490,105,E major,0.7,0.8,0.469,audio/78CHk5OPRMsm30e5q9Jm8h.mp3,lyrics/78CHk5OPRMsm30e5q9Jm8h.txt
790,Aawara Shaam Hai,Meet Bros.,English,Yes,Yes,,,"nostalgic, dreamy, soft",active,,,bollywood,2022,280,78,C major,0.4,0.6,0.624,audio/5EiDq65F3UGoViI0wKHL0C.mp3,lyrics/5EiDq65F3UGoViI0wKHL0C.txt
791,Study Chill Vibes,Lowfly,English,Yes,Yes,,,"calm, instrumental, relaxing",active,,,lo-fi,2024,144,65,C major,0.2,0.7,0.682,audio/5dfxJ3XFfvwHZS5zEwz1z2.mp3,lyrics/5dfxJ3XFfvwHZS5zEwz1z2.txt
792,"Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")",Pritam,English,Yes,Yes,,,"emotional, longing, calm",active,,,bollywood,2022,283,76,E minor,0.3,0.4,0.537,audio/4Zzw8CESa97fNrmrvEdIuL.mp3,lyrics/4Zzw8CESa97fNrmrvEdIuL.txt
793,Morning Vibes,Lowfly,English,Yes,Yes,,,"uplifting, calm, gentle",active,,,lo-fi,2024,116,80,D major,0.4,0.8,0.423,audio/3FVUPcZFcFn2OJbDfA8eAZ.mp3,lyrics/3FVUPcZFcFn2OJbDfA8eAZ.txt
794,Apnaa Mujhe Tu Lagaa,Sonu Nigam,English,Yes,Yes,,,"romantic, soothing, mellow",active,,,kannada pop,2012,364,78,F# major,0.4,0.7,0.519,audio/70O5Rpo2B2FB4B5bf68JWw.mp3,lyrics/70O5Rpo2B2FB4B5bf68JWw.txt
795,"Lo Safar (From ""Baaghi 2"")",Jubin Nautiyal,English,Yes,Yes,,,"emotional, nostalgic, calm",active,,,bhajan,2018,282,80,G major,0.4,0.6,0.378,audio/45wzRgkkG5gjuYS3OkFWaI.mp3,lyrics/45wzRgkkG5gjuYS3OkFWaI.txt
796,Cozy Evening Lo-fi,Lowfly,English,Yes,Yes,,,"calm, chill, relaxing",active,,,lo-fi,2024,151,65,Bb major,0.2,0.7,0.741,audio/7aKuYBZL73LYphkzymzpNW.mp3,lyrics/7aKuYBZL73LYphkzymzpNW.txt
797,Simroon Tera Naam,Manan Bhardwaj,English,Yes,Yes,,,"spiritual, soothing, gentle",active,,,bhajan,2023,258,75,C major,0.3,0.7,0.489,audio/4bGrAoyuZLGJrsMLRi89bO.mp3,lyrics/4bGrAoyuZLGJrsMLRi89bO.txt
798,Serenade of the Stream - with water sounds,JESSE,English,Yes,Yes,,,"peaceful, ambient, nature",active,,,Unknown,2024,183,60,F major,0.1,0.8,0.622,audio/4WuIOCz9sWDV3rMVVjP5Oo.mp3,lyrics/4WuIOCz9sWDV3rMVVjP5Oo.txt
799,Canopy Serenade - with water sounds,JESSE,English,Yes,Yes,,,"calm, nature, relaxing",active,,,Unknown,2024,181,62,D major,0.2,0.7,0.533,audio/2vAnj6xdpvfEC3tQ1Lj6Kj.mp3,lyrics/2vAnj6xdpvfEC3tQ1Lj6Kj.txt
800,When Dreams Awaken - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, ambient, gentle",active,,,Unknown,2025,187,68,C major,0.2,0.7,0.459,audio/66yWsbNgKcPw5H6AVE9lk8.mp3,lyrics/66yWsbNgKcPw5H6AVE9lk8.txt
801,Afternoon in Bloom - with water sounds,beigecatt,English,Yes,Yes,,,"uplifting, peaceful, nature",active,,,Unknown,2025,189,70,G major,0.3,0.8,0.671,audio/4OH0qsUVMAHHM7lakySwpE.mp3,lyrics/4OH0qsUVMAHHM7lakySwpE.txt
802,Notes in a Jar - with water sounds,Relaxing Music,English,Yes,Yes,,,"reflective, calm, ambient",active,,,Unknown,2025,190,65,E minor,0.2,0.6,0.482,audio/5DwdynqH5kxb1CeUjUXqvD.mp3,lyrics/5DwdynqH5kxb1CeUjUXqvD.txt
803,Jade Reflections - with water sounds,Elio Laurent,English,Yes,Yes,,,"peaceful, meditative, gentle",active,,,Unknown,2025,187,60,Bb major,0.1,0.8,0.551,audio/0yGJktXl6WZGlvsF7siKFL.mp3,lyrics/0yGJktXl6WZGlvsF7siKFL.txt
804,Let It Be - With Water Sounds,Posple Mellow,English,Yes,Yes,,,"calm, uplifting, hopeful",active,,,Unknown,2025,216,70,C major,0.3,0.8,0.416,audio/6E424pEtRcLKwdxANVuVuK.mp3,lyrics/6E424pEtRcLKwdxANVuVuK.txt
805,Spontaneous Combustion - with water sounds,JESSE,English,Yes,Yes,,,"ambient, experimental, calm",active,,,Unknown,2025,188,68,F minor,0.2,0.5,0.349,audio/7dr3oJgJncpdfV5EFCoDmP.mp3,lyrics/7dr3oJgJncpdfV5EFCoDmP.txt
806,The Hidden Orchard - with water sounds,Relaxing Music,English,Yes,Yes,,,"dreamy, nature, gentle",active,,,Unknown,2025,190,65,D major,0.2,0.7,0.587,audio/61EvSl7vTGcfjVFuqfpCYd.mp3,lyrics/61EvSl7vTGcfjVFuqfpCYd.txt
807,Moss and Moonlight - with water sounds,Posple Mellow,English,Yes,Yes,,,"calm, ambient, peaceful",active,,,Unknown,2025,197,62,C major,0.2,0.7,0.731,audio/3qHxc7q2WRMxemeJNoXNFk.mp3,lyrics/3qHxc7q2WRMxemeJNoXNFk.txt
808,"Silence, in Bloom - with water sounds",Elio Laurent,English,Yes,Yes,,,"introspective, calm, soft",active,,,Unknown,2025,189,60,E minor,0.1,0.6,0.498,audio/2MEdIi0cLctFzXTwMbIkQh.mp3,lyrics/2MEdIi0cLctFzXTwMbIkQh.txt
809,"Slow Days, Soft Hearts - with water sounds",JESSE,English,Yes,Yes,,,"gentle, soothing, peaceful",active,,,Unknown,2025,187,65,F major,0.2,0.7,0.563,audio/0V3ILSZOXKtUN09ADfOjSW.mp3,lyrics/0V3ILSZOXKtUN09ADfOjSW.txt
810,Cat Rides Cloud - with water sounds,beigecatt,English,Yes,Yes,,,"playful, dreamy, ambient",active,,,Unknown,2025,200,70,Bb major,0.3,0.8,0.624,audio/7fCDBunQb4VF7lOrbAS1ME.mp3,lyrics/7fCDBunQb4VF7lOrbAS1ME.txt
811,Off the Cuff - with water sounds,JESSE,English,Yes,Yes,,,"calm, ambient, reflective",active,,,Unknown,2025,186,65,C major,0.2,0.7,0.613,audio/5Dy8OL6ARu8lSWVtOxGbfv.mp3,lyrics/5Dy8OL6ARu8lSWVtOxGbfv.txt
812,Pure Simplicity - with water sounds,Theron Drift,English,Yes,Yes,,,"peaceful, gentle, soothing",active,,,Unknown,2025,190,62,F major,0.2,0.8,0.541,audio/61fPXAnf4QJLVs4GQ25gqE.mp3,lyrics/61fPXAnf4QJLVs4GQ25gqE.txt
813,A Float of Light - with water sounds,Elio Laurent,English,Yes,Yes,,,"dreamy, uplifting, calm",active,,,Unknown,2025,190,68,D major,0.3,0.7,0.482,audio/4GqRdeaurB3VdbliiuaJGD.mp3,lyrics/4GqRdeaurB3VdbliiuaJGD.txt
814,Lavender Haze - with water sounds,DECEM,English,Yes,Yes,,,"calm, ambient, soft",active,,,Unknown,2025,189,65,Bb major,0.2,0.7,0.576,audio/3LBP6GgwP7m4RyWO26yefp.mp3,lyrics/3LBP6GgwP7m4RyWO26yefp.txt
815,Cradle of Light - with water sounds,JESSE,English,Yes,Yes,,,"gentle, soothing, peaceful",active,,,Unknown,2025,186,60,C major,0.1,0.8,0.694,audio/1JMT7GDis8erjX8lxcPTTm.mp3,lyrics/1JMT7GDis8erjX8lxcPTTm.txt
816,Still With Me - with water sounds,JESSE,English,Yes,Yes,,,"nostalgic, calm, soft",active,,,Unknown,2025,185,65,E minor,0.2,0.6,0.439,audio/0BtuBXclF61klyklNj8aY3.mp3,lyrics/0BtuBXclF61klyklNj8aY3.txt
817,Freewheeling Rhymes - with water sounds,JESSE,English,Yes,Yes,,,"playful, light, uplifting",active,,,Unknown,2025,189,72,G major,0.4,0.8,0.721,audio/2DWRInYwUJ6WnGIVuWOpXP.mp3,lyrics/2DWRInYwUJ6WnGIVuWOpXP.txt
818,Sandalwood Sky - with water sounds,Relaxing Music,English,Yes,Yes,,,"dreamy, peaceful, gentle",active,,,Unknown,2025,192,68,F# major,0.2,0.7,0.358,audio/0bb8AahOCnCOrVRFdI022h.mp3,lyrics/0bb8AahOCnCOrVRFdI022h.txt
819,The Road Between Clouds - with water sounds,GNOD IAD,English,Yes,Yes,,,"calm, reflective, ambient",active,,,Unknown,2025,189,65,D major,0.2,0.7,0.517,audio/2Dq66DrBWmqQr2g97lva4T.mp3,lyrics/2Dq66DrBWmqQr2g97lva4T.txt
820,Falling Without Sound - with water sounds,JESSE,English,Yes,Yes,,,"introspective, soft, ambient",active,,,Unknown,2025,186,62,C minor,0.1,0.6,0.589,audio/2nUMu6qGtO5Dp9z7HHuttU.mp3,lyrics/2nUMu6qGtO5Dp9z7HHuttU.txt
821,Softest Blue - with water sounds,DECEM,English,Yes,Yes,,,"gentle, soothing, peaceful",active,,,Unknown,2025,193,60,Bb major,0.1,0.8,0.674,audio/4Q921Soz0lVj9fFnwdujdn.mp3,lyrics/4Q921Soz0lVj9fFnwdujdn.txt
